lounge_id,lounge_name,airport,type_of_lounge
6f02cb2bd5bc8268abbd24b05cdfc378,Menzies Lounge,Amsterdam Schiphol Airport,Business Class
ec782f9fec2a3962d3b79650eac6a3ad,Miracle First Class Lounge,Bangkok Suvarnabhumi Airport,Members
5dc77dc63e94aff448214c2b02d5a9fa,Business,Guangzhou Airport,Business Class
451e3b2f85528b85acd19d47f0fec2bb,Air Canada,Frankfurt Main Airport,Business Class
ce9844fc6b41ee47b002492dfd83d030,La Valette Club lounge,Malta Airport,Business Class
110f1b63e31fb692d661cd1f7b199404,Dali Madrid T4,Madrid Barajas Airport,Business Class
99651415ee53143fc1eea6cfb6d74acd,Senator Lounge T2,Munich Airport,Business Class
2ddd01392c74c5b432601cce36380dcc,unknown,Colombo Airport,Business Class
69f479917fdf2c0c114e8f32b7f44dac,Platinum and Gold Lounge Concourse C,Hamad  Doha Airport,Frequent Flyer
40ef5762f2faf989b1fb0b5ed14d3816,Concorde Room T5,London Heathrow Airport,First Class
3c02ddacdebf7cc9901a0ea35e713084,Business Lounge Domestic,Sydney Airport,Business Class
fb400fdd9989e7f1639bfdbdc77b7cab,Senator Lounge,Cologne/bonn Airport,Business Class
73224ee2ab558c7c4e9553a48974881a,Skyclub,New York JFK Airport,Business Class
ac209973f8f5b07432a161766d3f0906,Maple lounge,Toronto Pearson Airport,Frequent Flyer
56a0a358cd3a181a1857ecab60b757bb,unknown,Jersey Airport,unknown
7f2bac48cd6b9d69853c269b813179d9,Club Valetta,Malta Airport,Business Class
f487fb5b2ec2f611689bf04e34d0320a,La Valette Club Lounge,Malta Airport,Pay to Use
f8e2e90b12e234c5f5ab87076473cc01,T2,London Heathrow Airport,Frequent Flyer
b78d5c5caeb2f8cc8adf92900b0986e7,Admiral's Club,Paris CDG Airport,Business Class
1614cc4637c84f82ed51819e103a1cc6,United,Houston IAH,First Class
a7d76c69b7f643938d4912e9ebf1d28e,Turkish Airlines,Istanbul Airport,Business Class
d00e3a1baffc16869f7604d60a408d52,Admirals Club,Orlando Airport,First Class
84f481bc3bf4957b56afc42fdac883fa,Salones Premier,Mexico City Airport,Business Class
b9517064e120603c7f417119c126e573,unknown,Abu Dhabi Airport,First Class
63596e153493a419a228ccbeab526d7a,unknown,Charlotte Airport,Business Class
3c5959a0c07cc8ac512ea9268554f7f0,unknown,Karachi Airport,Business Class
c45cbdb287ce4172407fe8f11655043d,United Club,Orlando Airport,Pay to Use
d069a9336a156c449b420409550d8255,Lotus Lounge 2,Ho Chi Minh City Airport,Business Class
7151a7e92bc54d49b18931a6c798579e,South China Airplane,Guangzhou Airport,First Class
e3bba5205f6c83f11e392b52a1bbb3b2,United Airlines,Tokyo Narita Airport,Business Class
8a3ad70e15560b27baff28ffbc4b6012,Business,Delhi Airport,Business Class
bc55ce46ed7137c9d5e332d0432c900c,unknown,Phuket Airport,unknown
109a46bf97aef73e0fc7d5e77cf02e0d,Aspire,Manchester Airport,Business Class
222bff3f8a415d977bde893e6df01026,ANA Suite Lounge,Kansai International Airport,Business Class
c53e645cc86fd7fd580e9ff29b6452c7,Maple leaf lounge,Toronto Pearson Airport,Business Class
b6480cf97561f57398b300cd468d9e86,First & Business Lounge,London Heathrow Airport,Business Class
a28ef45b0f4e869f7aa9e07805d83fca,Qantas Club,Adelaide Airport,Frequent Flyer
6209d66544c5c69dd4f5dd4e35270dd0,Terraces Lounge,Manchester Airport,unknown
d6d0a8d7b18689209968638e2e1349a4,The Terrace,San Francisco Airport,Business Class
bc113e92a7c2d083000926d278ea0891,Lufthansa Lounge,London Heathrow Airport,Business Class
e4acb31ace7c6e5c85d20e193189048b,Goldair CIP Lounge,Athens Airport,Members
b4ac576ad9cd77c7a9c23fbf16de0e46,Sky Lounge,Vienna Airport,Frequent Flyer
38fa20c2f02b40a3d860f774df764dab,Business,Kiev Borispol Airport,Business Class
0e944469e13724fe04864995f060df68,unknown,New York JFK Airport,Frequent Flyer
128ab65844377ea6d8440e9021d63ec0,unknown,Salt Lake City Airport,Members
c6527250a731ea763723bfd55bd8657a,Austrian Airlines Gate G / F,Vienna Airport,Business Class
2c6df75f99dab79994323a05d2911dcf,United Club,Washington Dulles Airport,Frequent Flyer
0b9cc6f98b3fabcc246caf7c7e5ecebb,United Club,Honolulu Airport,Frequent Flyer
8839256993a07807b810e6dc79a8ec29,Qantas Club,Gold Coast Airport,Frequent Flyer
480c0d91215cd73d4b311e2da128c48c,Swissport,Larnaca Airport,Business Class
a45caf0fef5e25f8f4ad3ddfb71936e5,Royal Silk,Manila Airport,Business Class
18baa7e4fe444b6848d8cf0601da66e1,SilverKris Lounge,KLIA Kuala Lumpur Airport,Business Class
6064f9a97d99336989a39887282904cc,Salon Vallée de Mai,Seychelles Airport,Business Class
80702ec6164f2ea4f52f3fcc3fd3749c,Lounge 52,Amsterdam Schiphol Airport,Pay to Use
8ae983c190844380d5865afc160487f2,Admirals Club,unknown,First Class
c3b5c50c958d95d7abfe1d999aff5298,unknown,Vancouver Airport,Frequent Flyer
9caac60cf40a8831dffd6c2266ebdcce,unknown,Buenos Aires Airport,Business Class
f3d3bc58bd4315d272bc4139f6f81b9e,Emirates,Sydney Airport,First Class
c973d12c79c5f8ab4d74467c66ad1f59,Flagship Lounge T4,Los Angeles LAX Airport,Business Class
f81e4ecc88b17fe5647d25383639c214,Gold Circle,Chicago O'Hare Airport,Business Class
ccdc44351389472e71c961e82c49e5ad,Mabuhay,San Francisco Airport,Business Class
52cb52e572c06ac1009e4003d527822c,unknown,Rome Fiumicino Airport,Members
2c9d52496a775f92f6d2f283c8bbde4a,Junker,Dusseldorf Airport,Business Class
62d8bc7e83a3ae046e92875e3e99e96f,SkyClub (F concourse),Minneapolis St Paul Airport,Frequent Flyer
a0843c72bec706e3badfaccefd8515a9,VIP lounge,Marrakech Airport,Business Class
6f6e18ebfa5571e4c6aef117be26b070,Boutique lounge,Bangkok Suvarnabhumi Airport,unknown
fd210839c029618a9506caf5621a6255,Board Room,Seattle Airport,unknown
ee2338ad7d247db6c0aa955a004fa86e,Air France / KLM,Bangkok Suvarnabhumi Airport,Business Class
d4b227f508a3a7c81f6ea239e89e1987,unknown,Singapore Changi Airport,Frequent Flyer
32247a3cc5e726144a59659c01dc9815,Amex Centurion Lounge Atlanta,Atlanta Hartsfield Airport,Members
1ef6227af1951c0dbc87e65db41e88d1,United Club,unknown,Business Class
7835f1b389d8c76ba3049f645c8e50a0,G Gates Lounge,Vienna Airport,Business Class
7abb5af4b83ee1abffeac9efe13f6f01,unknown,Amsterdam Schiphol Airport,Members
3bff33f699b051a4eb7a020cd147a4fb,Royal Silk Class,Kansai International Airport,Business Class
87906e69260f72e74d1e72b75ccb6bf8,Paradise Lounge,Port Moresby Airport,Frequent Flyer
c71d6b8e13b8b0a5c1f1fca9932f0981,Air Canada Arrivals Lounge,London Heathrow Airport,unknown
d67a457eadf6c6832c90587422602ee2,Admirals Club,Boston Logan Airport,unknown
70ed5127cd45b18ae80eb3029d986e85,Admirals Club,Rio De Janeiro Airport,Business Class
fbadfeaed1aa58d5b55284a2e62dcb50,LAN Sala VIP,Bogota Airport,Business Class
3d9b7f5a58c35e6e9f3782decb530c3a,Sumaq VIP,Lima Airport,Business Class
c8687c50f59ea3c3f317ddfd023b0876,Mastercard Lounge,Cairo Airport,Pay to Use
21a9e56a4caabd7276cb4ce1c83a364d,Maple Leaf Lounge (International Departures),Vancouver Airport,Business Class
94a24d6d992c7dae21f730e425e91ac6,Terminal E,Rome Fiumicino Airport,Business Class
0cddf37a845e182478ab26eb61b8295d,The Club Seattle,Seattle Airport,Business Class
5187d6f1353eca9e61c9a0c3d339fc17,Plaza Premium Lounge,Rio De Janeiro Airport,Frequent Flyer
ff698150c35ced04bff2936435aee7e6,London Heathrow Terminal 2,London Heathrow Airport,Business Class
525ac736b43a19c27c7d99e0b9597f95,Qantas Club,Darwin Airport,Members
898bb914c02b24cd0b14851148258050,Blue lounge,Lisbon Airport,Business Class
c78f11ef1e6cd33061fb18fe7bcdba03,United Club,San Francisco Airport,Frequent Flyer
94655fa2faf30cb6817fba9d0696ea3e,Dynasty Lounge,San Francisco Airport,Business Class
5afd0711be5b0ea3c956a56dac1c3395,Al Safwa,Doha Airport,First Class
04a2ec842f6c4143dee68f547b9f5a8a,Al Maha,Hamad  Doha Airport,Pay to Use
f65499305e70152c2dca6f2d96acf451,Terminal 2,Mexico City Airport,Business Class
430f61d605b46dff99e1cbe01bc27ffa,Qatar Airways,Hamad  Doha Airport,Business Class
ddf7d5dadac4c77129e5f14bd0965788,First Class Lounge,Denpasar Bali Airport,First Class
a97fcdc286cef53ceafc405c4ce1f9e0,American Express Centurion,Miami Airport,Members
e21d5df7698d7f7cdbbb11fce90494ee,Aspire Lounge,Birmingham Airport,Business Class
6b2f7b7a12f78a6905c9380b15f2bc94,Qantas Club,Sydney Airport,Business Class
f271f210e2df02f02b2536cd9c9c0db1,Terminal 2 Mabuhay,Manila Airport,Business Class
e0a3a5752a9085cfb662316d54888a82,Bolero,Warsaw Chopin Airport,Members
58046bf778a3256ef157eede8f18a0a4,Narbutas Business Lounge,Vilnius Airport,Business Class
9015f057548a92fd85e753b1cf47565c,Flagship Lounge,Chicago O'Hare Airport,Business Class
270b78d057a3499c4aff6f83bc9e50c7,Thai Silk,Bangkok Suvarnabhumi Airport,Business Class
95f59d30563764ad55861b4433217be4,British Airways Lounge,Bermuda Airport,Business Class
f37b031db149e6d337e77de3bd87f649,Vitosha lounge,Sofia Airport,Business Class
f3b1ac26b19af1af1b4cb51a0bc0142c,Admirals Club,San Francisco Airport,unknown
b78002ba9ee9628b6c55d712785ea858,SLOW,Cape Town Airport,Business Class
f5882464877fe876a64e72c05ffbcb12,Senator Lounge,unknown,Business Class
9e33e623969325480c788c0a9c00ba0b,unknown,Kota Kinabalu Airport,Business Class
35f8d2a19914202d519346331728494b,unknown,Liverpool Airport,Pay to Use
aa1ec6952521b421b0ba0d774ffcdfed,Sky team,London Heathrow Airport,Business Class
67ee213890c537847472f4f67e2ddf9c,SkyClub,Cincinnati Airport,Business Class
23cf8efe40c26891f08f78eb681be564,SAS Business Lounge,Chicago O'Hare Airport,Business Class
94ad0e79a67ec06366da4a1737986266,The Loft,Brussels Zaventem Airport,Business Class
38e0ec5b60c5aa33a1684bbbdc780147,Maple Leaf,Toronto Pearson Airport,Business Class
5a86c72b5713fd1b529cbb94fa8eac43,unknown,Hyderabad Airport,Business Class
087af08c8e3926ab15b9444d93a2c2bf,unknown,Helsinki Vantaa Airport,Business Class
021fc8941fa1081b5fb66fc2f466b772,Priime Class Lounge,Medina Airport,Business Class
b7d99661c5265512ba5a8dcd8da973c8,unknown,Warsaw Chopin Airport,Frequent Flyer
687608edd33a1c8b19a289195613e86f,Al Reem Lounge,Abu Dhabi Airport,unknown
8a71d409cb11b441e9927da58f74d2a5,United Club,Dallas Fort-Worth Airport,Members
92238d9a5e7cb4be5d556d2fa83fda78,Lufthansa Business Lounge,Milan Malpensa Airport,Business Class
b3c134214f57e3899c8d6685070537b0,Galleries Lounge,London Gatwick Airport,Business Class
1f556118e080a74d97a586be09b2c2f7,Executive lounge,Dublin Airport,Business Class
1f2924fe4111a67a8272c109b32547ad,Lufthansa,Washington Dulles Airport,Business Class
2d095cf003f1400b20a7b38b4ecd2dff,Terraces Lounge,London Gatwick Airport,Business Class
d03564bf7dc616c2eb926f0abd8d384a,Heathrow T5 South,London Heathrow Airport,Business Class
e1ab638f20e331e770104f6f380568a9,SkyClub,Seattle Airport,unknown
d1a8f0fbf18fb319449316f944c5d738,United Club,Chicago O'Hare Airport,Business Class
b3e323c8f188372d807492ee32e36333,Casa Aitalia,Rome Fiumicino Airport,Pay to Use
aa2543a1f52112f11feb2442aef4a589,Casitas,Barcelona Airport,Business Class
2073bd4a92f0c1dd968bec8bd9d2ee3a,Delta Sky,Miami Airport,Business Class
1719aeeb0823b386e4ea907f59d316f8,unknown,Houston Hobby Airport,First Class
2f4b0fac8d04d937c28e742c40284b2c,Admirals Club,Los Angeles LAX Airport,unknown
d70242bf3df39dce5aaac902bbbe2ec2,Millenium Lounge,Istanbul Airport,Business Class
ca387a719c5612f32025f48d220df85c,unknown,Guangzhou Airport,Business Class
198bc6a3f9e6c463b7048587d6a8e726,Aspire Lounge,Zurich Airport,First Class
d9e9736c779b228bcdf71f7a5e4809cc,Aviator Lounge,Copenhagen Airport,Business Class
00dd97dce0c0fbab464df3007029bdcb,Oasis,New York JFK Airport,Business Class
a2c530bb85da64ec2231275d595daca6,Gallery Lounge,London Heathrow Airport,Business Class
a7a5430da11c57d13c49e18c29015e3f,DNATA Lounge T1,Singapore Changi Airport,Frequent Flyer
6da9b6b8f7617d764c730fd23da23751,Platinum lounge,KLIA Kuala Lumpur Airport,First Class
4b193d62485699b691a25415881ac266,Lotus Lounge,Da Nang Airport,Business Class
2c3ed3954a162f51adb5e621a0e38705,Borromini,Rome Fiumicino Airport,Frequent Flyer
756c29ac9e9abfe9078476598dfaf444,unknown,Adelaide Airport,unknown
b44a692146ccf00cb1f9359c21c7f52e,unknown,Pune Airport,Business Class
e0f9e10e2587ca9647f548587c289a07,Admirals Club,Chicago O'Hare Airport,unknown
9729793809fd3007b485c8b261879734,Plaza Premium First,Hong Kong Airport,First Class
841ddda30c2f7053bbd82e5147efa5e8,Aspire by Swissport,Amsterdam Schiphol Airport,Frequent Flyer
acdf39d34100618664ae6403e5a7344c,Royal Silk Domestic,Chiang Mai Airport,Business Class
c5c607b15264f42892eb700c99c656fc,Qantas Business Lounge,Brisbane Airport,Business Class
f880a92aba43de6f42003111b3e128ed,YoTelair Lounge,Paris CDG Airport,Members
bec312f2f057f40912a65d17f0a4de43,Flagship/Admiral,New York JFK Airport,First Class
cb22861248093d64d834e13ee55eea84,unknown,Paris CDG Airport,Frequent Flyer
3cb29f40d2aa26506c109e5f8058a26f,KAL Lounge,Seoul Incheon Airport,Business Class
0dcd1def8e38a4e71f70ec484b8e64b4,Admirals' Club,Paris CDG Airport,Members
6dfa60913730cb5f1a2da57f2bd758d5,Plaza Premium,London Heathrow Airport,Members
0be84619864577fbd3ff46dbbd65fc48,Hugo Junkers Lounge,Dusseldorf Airport,Members
a0310dbaa8e635a47d6bb0e02d0f45d3,First Class Lounge,Melbourne Airport,First Class
89362d1c51649f06aabb8fc608c8389b,Valazquez T4S,Madrid Barajas Airport,Business Class
3fb005748d1ee5eeea3ed53052d4d72a,Al Reem,Abu Dhabi Airport,Pay to Use
e6d82248e7df07fe899020d176a4dbb1,unknown,Siem Reap Airport,Business Class
0a00dbc78f01833a6c11f8531fc5e324,Piazza del Popollo,Rome Fiumicino Airport,Frequent Flyer
d33dfe8dff3a5ed4451fb014377337a6,Golden lounge,KLIA Kuala Lumpur Airport,Business Class
dbdd6604e06cdba5868335094a169858,Club Bauhinia,Hong Kong Airport,Business Class
602b17d7f5af98e0d33573f131d6fcaf,Concourse B,Dubai Airport,Business Class
8003a58e45ca67d34dc3a99b1f55c9fa,Star Alliance Lounge,London Heathrow Airport,Business Class
436c715be2f3b8a59a61231ef5ccc321,Qantas Club,Mackay Airport,Frequent Flyer
458b8ead8efb2a8dfea17d7712756c90,Platinum Lounge,Johannesburg Airport,Frequent Flyer
210f77928fa3ce9b4a0062d853c13a21,United Club,Newark Airport,unknown
e55bd4e2f07161aab05e150c061c0808,Virgin Lounge,Sydney Airport,Frequent Flyer
c966793ac694275454919c91ef0c6ab1,Swiss,New York JFK Airport,Business Class
f903c6d4567ea9f5e26daa7c1abc6f99,unknown,Barcelona Airport,Business Class
401d46cadfa4cc15c7fc96bcf6991f66,unknown,Hamad  Doha Airport,Business Class
81b19840db23c5266ee86e604aab1e91,Maple Leaf Lounge,Ottawa Airport,Members
739f7d03bac392d30f5e8f1960b53672,Signature Suite,Toronto Pearson Airport,Business Class
b6d4faaa522563e3ba73440ffe5e5b2d,unknown,Jeddah Airport,Business Class
907d83e2787b86ad6a682f43ffecea58,unknown,Penang Airport,Business Class
7f214900d97188c1421a9d4ae4fd525c,Europe,Berlin Tegel Airport,Frequent Flyer
3c5bc3c97a88ce71c9a05f0afb8641e1,Airlines Association Lounge,Seoul Incheon Airport,Frequent Flyer
0b14998dcd1376cfe03f0fa6c9232bf4,Senator Lounge,Munich Airport,Business Class
9342798b39df142b100cac39f3930f18,Lufthansa,Dubai Airport,Business Class
52a3472066e4bfc9455a4ad7fa545a31,unknown,Rome Ciampino Airport,Business Class
1e6fde968fe1d1181ee49defdf2dff2c,Gold Circle Lounge,London Heathrow Airport,Frequent Flyer
c71d79fee10195488b034584e45c62e1,unknown,Philadelphia Airport,unknown
5720916d860bc5f6979c1ef24f438d7f,unknown,Antigua Vc Bird Airport,Business Class
f1339fca235dd9c0eff5dd0639b89128,Virgin Atlantic Lounge,New York JFK Airport,Business Class
7fdf59876c06bf36ebf449806b9d634e,United Club,Los Angeles LAX Airport,Members
18397b902c181909a8b57310e5e78332,Louis Tavern,Bangkok Suvarnabhumi Airport,Business Class
067c868e45aef61f9d84b088a968ed48,Maple Leaf Lounge,Halifax Airport,Business Class
5c3a810be7821eb72833d249757abeb3,Blue Ribbon Lounge,unknown,Business Class
d814e3ac0538b25a8d4bab748d6446cd,Qantas,Melbourne Airport,Business Class
4c12b10cc43451b7958703a4e24bf5fb,Air Mauritius Lounge,Mauritius Airport,Business Class
8e27113e6d5f2161ea3281d956bb96c8,Senator Lounge G28 Schengen,Munich Airport,Business Class
be3a48e3ab10297feabe024c14c7953a,Delta Sky Lounge,Salt Lake City Airport,Members
abf9ba083a757073a02c06bbb0da1629,Tokyo Narita,Tokyo Narita Airport,Business Class
8f5feb1b97a284a753ee97de64d50cf1,unknown,Dhaka Airport,Business Class
14097bb92e9cf313e89decb7485e55c9,Terminal C,Madrid Barajas Airport,Business Class
33afb9793e0be7b2cf7d35e98a6c443f,Business Class,Seoul Incheon Airport,Business Class
08795b60d755c1768c58cadb0470587c,Delights to Go,Munich Airport,Business Class
db12ab21b875553bd631143746f4cd8e,Star Alliance,Newark Airport,unknown
06f5383e6bebe40b7bc6b09d9675ff8f,QATAR AIRWAYS PREMIUM TERMINAL BUSINESS CLASS LOUNGE REVIEW,Doha Airport,Business Class
8c27343cbac21255e0ada28855540f47,Zrinjevac Lounge,Zagreb Airport,Business Class
e822a86a6a98f14886070ad426612e09,Terraces Lounge,Aberdeen Airport,Business Class
eb660eae3c4b5191aed449cb3f42b3d2,Maple Leaf Lounge (Domestic),Montréal Airport,Business Class
29f71c6c658679261728f607b1504ccd,Eurobonus,Stockholm Arlanda Airport,Frequent Flyer
62ab8458cca16d6a1de99e3e49e12c35,The Club at ATL,Atlanta Hartsfield Airport,Frequent Flyer
d1abc80c1375b9395dbd21275cd54efb,Concorde lounge,Boston Logan Airport,Business Class
310ca586ce6df95d719f020e7d2f11d7,The Pier First,Hong Kong Airport,First Class
6975b34d96ee93b842b1c28a4748e657,Aspire Lounge,Edinburgh Airport,unknown
1555044952ab4326ecec91383294396b,Serendip,Colombo Airport,Business Class
3fa2e3fc6cfbf4f27ce56c175a7ff8b7,Dan lounge,Tel Aviv Airport,Frequent Flyer
0ea58c38d42f8ff9b4fe3f99f8c671c3,First Class lounge,Munich Airport,First Class
8c0a4c130e764a190a4f89eb932b7003,Maple Leaf Lounge Transborder,Toronto Pearson Airport,Frequent Flyer
0fb627cc7073c2c17384be4706c0e2b5,Emirates,Manchester Airport,Business Class
e71db27180c1c9f044b5601c049a5e13,Qantas Club,Auckland Airport,Business Class
2a375b40e56681ccd13c00a02d839d1a,unknown,Houston IAH,Business Class
45027d1d7a5d8f3d6025742531983ab0,Inn at Atlanta,Atlanta Hartsfield Airport,Business Class
107ebd98d387afee242546b05fa0cd73,Miracle lounge,Bangkok Suvarnabhumi Airport,Business Class
dffaa5e88262082ac6ba10c34e56eb59,KLM Crown Lounge,Amsterdam Schiphol Airport,Business Class
293bdda3392ffa3d1a84177ac7358db0,unknown,Seattle Airport,Members
39edbe0497cb84c11dd427d792b3293c,unknown,Melbourne Airport,Members
6a9916889a4002bb4756792a5f51adad,Loft Lounge,Brussels Zaventem Airport,Business Class
a982933b37309fda75d7e5b57ca1b81b,Business Class lounge (non satelite),KLIA Kuala Lumpur Airport,Business Class
597dd8714d5c6dd4684507f936ed891c,Star Alliance Lounge,Hong Kong Airport,Business Class
3a569d49356a1fd5429b076554f861ee,Oneworld,Los Angeles LAX Airport,Business Class
f8ee43b2ed6d00487b075ee1d28109e4,unknown,Kolkata Airport,Business Class
0311bc5899afc732c5c1e4c15f8018e3,ANA Lounge,Tokyo Haneda Airport,Business Class
a0c806b5d18dc8ffef13ea71d50fbd76,Cardiff AIrport Lounge,Cardiff Airport,Business Class
d284b508c13ce06e7e5c86bc3454349f,Skyteam,Istanbul Airport,Business Class
0d9747337e83cd481e2ac12126c8f96b,"United Lounge IAH Terminal ""C"" North",Houston IAH,Business Class
7147263dfea5e95d26fef4d175603fb8,Club,Orlando Airport,Business Class
34156f1d6c49431f3d591857d18bb02d,Maple Leaf Transborder,Toronto Pearson Airport,unknown
95cb0069c69ff67f434a1f7939e9fa2d,Senator Lounge,Boston Logan Airport,Business Class
11e9d3fdfe025d0905b8fcac9b458d45,unknown,Kuching Airport,Business Class
17e5a6c1de96f5aef944b8ed1f367cbf,Zurich Business,Zurich Airport,Business Class
be851adf3aeb77eb3578e894d507f1c6,Copa Club,San Jose Airport,Business Class
6ac4f7f268517e90a810bfb1c1e1f052,unknown,Johannesburg Airport,unknown
7c9d2bc3e32196f8679a595c7e35df9d,Krabi,Krabi Airport,Members
92b3b52c29f31e793c5735b0e97a25cc,First,Dubai Airport,First Class
eb0d14f7a4b296c7550e40ef56972de8,Diamond Lounge,Brussels Zaventem Airport,Business Class
75a6622bf82b4114f66fb52901be49a5,Admirals Club,Charlotte Airport,Pay to Use
b73addd9420c77f7bf7e82d1c8c9e722,No. 1 Traveller,London Gatwick Airport,unknown
70b7fa51afb4269f76e27c1990e40179,unknown,Brussels Charleroi Airport,Business Class
30063862cbdfd446274a8e18f7b343fe,Cibeles,Madrid Barajas Airport,Business Class
b655a4aab641f0dbb5bbbb058b3433fd,Business Class Terminal 3,Abu Dhabi Airport,Business Class
2b059602236c586416a8685698f9c926,Raffles Lounge,Melbourne Airport,Business Class
5b5586f9b84ba65ee13b899947b524f7,DNATA,Singapore Seletar Airport,Business Class
57ff61bce2cdb186e63096c9331d2df4,Qantas Club,Perth Airport,Frequent Flyer
9c2c62ad9d14842aa06dbfefef1fb35d,Pier First Class,Hong Kong Airport,First Class
bd4106043d112a4a7a5895181f546306,unknown,Tokyo Narita Airport,First Class
caf5292cbea9c954f3d99e09ad6052d5,Al Safwa,Hamad  Doha Airport,First Class
a65d8c891910c790d3f5d43259b3c795,Serendib Lounge,Colombo Airport,Business Class
0abb6da5dc736962366df9a8c535111d,Aspire Lounge LGW,London Gatwick Airport,Business Class
19d6f57a6a5d66d7cb57e0390a243814,unknown,London Heathrow Airport,First Class
6cd2c03db2b8f392907e3fae4e378e7a,Elli-beinhorn,Stuttgart Airport,Business Class
0ce0905b92249ef494bbe171d98000f6,Boarding Room,Los Angeles LAX Airport,First Class
73d89e86ca7d02a0fcd84e06c4c3352b,Admirals Club,San Francisco Airport,Business Class
8b331264db40f20202f9833d36a86d12,unknown,Tashkent Airport,Business Class
3f6563bd7ba227ddf2530c3c3bb09550,Plaza Premium,Taipei Airport,Members
c55dcfbf9f09c4fdca14fdd5e646a8d1,Qantas Club,Brisbane Airport,Business Class
53a83bbd04efc5faeb8a1b44c36e97e3,Royal Silk Concourse C,Bangkok Suvarnabhumi Airport,Business Class
f27bfe7fbcdbddc3a86ab368ef921a74,United Club,unknown,unknown
a4d84ee91ca055e1cbe644dfc9c5eec9,Club World,London Heathrow Airport,unknown
a81a6763311c22925d227c6994f8c529,Clubhouse,Los Angeles LAX Airport,Business Class
bb72135605c3db85a117ae11041d487d,The lounge,Istanbul Airport,Business Class
298c4cdd408098c504d6cc10ab611fae,Dan Lounge,Tel Aviv Airport,Members
06b6dd39816c8f9e5429931bf1fa3798,Copa Club,Panama Tocumen Airport,Business Class
cc1a738f88ff4b8c77e18a4073e178b9,Swiss Lounge,New York JFK Airport,Business Class
6a6ed900c0b2e9e564cf3cb55573e0e1,EVA Air,Bangkok Suvarnabhumi Airport,Business Class
a34dc98f2268dfe016506b3a93ab24d6,unknown,Taipei Airport,Business Class
5e62508341019d82b40e4045476bf7ad,Senator Lounge E Gates,Zurich Airport,Business Class
5c3cb8576f12d72e4dc48937c9d6112b,Qantas Club,Cairns Airport,Frequent Flyer
c456c3f87048e4d576f20d5819a01b6f,United Club,Houston IAH,Members
82a1c3ab9aa4685c3150bcbc5f3cd888,Wingtips,New York JFK Airport,Frequent Flyer
606a393528411786abb0b356025db4d6,The Coral Lounge,Phuket Airport,Business Class
dbb817c5cca505fab820b5325cdbda90,Alhambra,Granada Airport,Business Class
1106d2ea5b6f44dd54a1ccc3b6fb4fea,Admirals Club,Paris CDG Airport,Frequent Flyer
5c6af69e9f81c85565784a274b149f9e,Terraces Lounge,Manchester Airport,Business Class
9e8620abfbcc9b2b7ca2af5423a4c951,unknown,Zurich Airport,unknown
2173579b802233731a307f3d03c3dfbf,King David,New York JFK Airport,First Class
a5433ba52840b304e3afbe35a9c5db02,Senator Lounge,London Heathrow Airport,Frequent Flyer
11289677b272caf2c05986d63ff19a09,Sky Team Lounge,Sydney Airport,Business Class
3c931674470f0fb6080daf8b1081d6e3,Schengen Lounge,Helsinki Vantaa Airport,Business Class
3089de25edeb8a08d45db1470f36b3d3,Alioth Lounge,Cairo Airport,Business Class
b6b24bcd38057c68b98b1ec2e03e47cf,Cloud Nine,Addis Ababa Airport,Business Class
e303ff3d5dc09fac611e24973d9fdf8b,Aspire Lounge,London Heathrow Airport,Frequent Flyer
c03dc0ccaa3c827156a185358148311c,unknown,Amman Queen Alia Airport,Business Class
4ed88999230343688316c1e8031511cf,unknown,Phuket Airport,Business Class
1542ee39b90dd007a6cfd82a1a9514d6,ANA business lounge,Tokyo Haneda Airport,Business Class
a77b0cea80597f6ae4e7b5f2a512d12c,Iberia Lounge,Madrid Barajas Airport,Business Class
5a0dfe3cb22adc9004d8e49059f63f16,Admirals Club,Charlotte Airport,Business Class
0f84aca0f21501ef90301b7bc276db59,Paris CDG T1,Paris CDG Airport,Frequent Flyer
fedc6922f6a45362bde0e23f5a2cada7,Blue Ribbon,Bangkok Suvarnabhumi Airport,Business Class
b599fb3a48e28c71e6c902cb43dfe487,unknown,Manila Airport,First Class
948b22748defb3dd02f216d8f97cd7d4,Galleries Lounge,Geneva Airport,Business Class
7ce5ae4933f4a2e44f2bbfee7f19255f,Qantas Business,Sydney Airport,Business Class
dc8acfb8d783260fb9f733dc953c0f48,British Airways,Berlin Tegel Airport,Business Class
7cacd8334a9a172cb4c7a0b7ebe3fa8c,Pride Lounge,Nairobi Airport,Business Class
355994acecc4d1f2368df97067739cba,unknown,Moscow Sheremetyevo Airport,Frequent Flyer
e8d28bec8ce587cee4c1e6447deefce8,Senator Lounge E,Zurich Airport,Business Class
bec39ddbd0206ecc513b8719490eb0ea,Domestic Lounge,KLIA Kuala Lumpur Airport,Pay to Use
4230e62d99de625f12b6b2056c5f268a,HON Circle,Vienna Airport,First Class
ce90df7e3833c4caa8167a3979145255,Flagship Lounge,Dallas Fort-Worth Airport,First Class
8886b07f17363d8b97e10ec25fe51f07,Bangkok lounge,Bangkok Suvarnabhumi Airport,First Class
b924abafbda867ecb35f085dd70d78af,Cedar Lounge,Beirut Airport,Business Class
d0eacbdf0a27637342542a47998abef2,unknown,Miami Airport,First Class
ad54cf985dbcde2f20abf9c7527f9d84,Emirates Lounge Sydney,Sydney Airport,Business Class
